"LEEFTIJDCAT4P","GESLACHT","roker","zware_drinker","obesitas","bewegen_3cat","moeite_rondkomen_2cat","UITSPRAAKBUURT3_CAT","LFT0109","langdurig_ziek_numeriek","ethniciteit_numeriek","gehuwd_numeriek","gescheiden_numeriek","verweduwd_numeriek","nooit_gehuwd_numeriek","beperkt_degelijks_leven_numeriek","ernstig_beperkt_dagelijks_leven_numeriek","niet_beperkt_dagelijks_leven_numeriek","opleiding_hoog_numeriek","opleiding_laag_numeriek","opleiding_middel_numeriek","inkomen_kwint1_numeriek","inkomen_kwint2_numeriek","inkomen_kwint3_numeriek","inkomen_kwint4_numeriek","inkomen_kwint5_numeriek","niet_stedelijk_buurt_numeriek","stedelijk_buurt_numeriek","Freq","perc","MHI5_voorspeld","MHI5_voorspeld_absoluut"
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",27.0588235294118,0.588235294117647,0.176470588235294,0.235294117647059,0.0588235294117647,0,0.705882352941177,0.529411764705882,0.411764705882353,0.0588235294117647,0.0588235294117647,0.352941176470588,0.588235294117647,0.411764705882353,0.117647058823529,0.176470588235294,0.0588235294117647,0.235294117647059,0.352941176470588,0.647058823529412,17,0.000208583838433413,-1.25807966157386,57.6330424996
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",27.3333333333333,0.888888888888889,0.333333333333333,0.222222222222222,0,0,0.777777777777778,0.777777777777778,0.222222222222222,0,0.111111111111111,0.222222222222222,0.666666666666667,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.555555555555556,0.444444444444444,9,0.00011042673799416,-0.300848925107402,72.9468179300683
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",25.8333333333333,0.888888888888889,0.233333333333333,0.0777777777777778,0.0111111111111111,0,0.911111111111111,0.888888888888889,0.0777777777777778,0.0333333333333333,0.3,0.188888888888889,0.511111111111111,0.133333333333333,0.122222222222222,0.211111111111111,0.233333333333333,0.3,0.677777777777778,0.322222222222222,90,0.0011042673799416,-0.136386611957993,75.5778856908491
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",29.5714285714286,0.857142857142857,0.285714285714286,0.142857142857143,0,0,0.857142857142857,0.714285714285714,0.285714285714286,0,0.142857142857143,0.142857142857143,0.714285714285714,0,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286,0.285714285714286,0.714285714285714,7,8.58874628843464e-05,-0.381693552210981,71.6534657454171
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",27.8888888888889,0.888888888888889,0.444444444444444,0,0.111111111111111,0,0.888888888888889,0.777777777777778,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.444444444444444,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222,0,0,1,9,0.00011042673799416,-1.08146971708123,60.4584480426055
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Ja",26.0833333333333,0.770833333333333,0.375,0.125,0,0,0.875,0.75,0.229166666666667,0.0208333333333333,0.145833333333333,0.395833333333333,0.458333333333333,0.354166666666667,0.125,0.208333333333333,0.166666666666667,0.145833333333333,0.625,0.375,48,0.000588942602635518,-0.888875056414573,63.5395770433768
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Nee",24,0.6,0.2,0,0.2,0,0.8,0.6,0.4,0,0,0.2,0.8,0.2,0.2,0,0.6,0,0.2,0.8,5,6.13481877745331e-05,-1.17390502312224,58.9796681992169
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",28.6153846153846,0.846153846153846,0.384615384615385,0.307692307692308,0,0,0.692307692307692,0.923076923076923,0.0769230769230769,0,0.384615384615385,0,0.615384615384615,0,0.0769230769230769,0.384615384615385,0.461538461538462,0.0769230769230769,0.615384615384615,0.384615384615385,13,0.000159505288213786,-0.194162704454643,74.6535838772553
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",27.8181818181818,0.831168831168831,0.168831168831169,0.181818181818182,0,0,0.818181818181818,0.87012987012987,0.116883116883117,0.012987012987013,0.454545454545455,0.0909090909090909,0.454545454545455,0.12987012987013,0.116883116883117,0.181818181818182,0.25974025974026,0.311688311688312,0.636363636363636,0.363636363636364,77,0.00094476209172781,-0.0842703302760825,76.4116418622127
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",27.0666666666667,0.666666666666667,0,0.133333333333333,0,0,0.866666666666667,0.8,0.2,0,0.333333333333333,0,0.666666666666667,0.133333333333333,0.133333333333333,0.333333333333333,0.2,0.2,0.4,0.6,15,0.000184044563323599,-0.339981203470004,72.3207798181501
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",23.6666666666667,0.833333333333333,0.333333333333333,0.166666666666667,0,0,0.833333333333333,0.833333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0.5,0.333333333333333,0,0.166666666666667,0,0.5,0.5,6,7.36178253294398e-05,-1.02208750708242,61.408444520825
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",27.59375,0.78125,0.25,0.15625,0,0,0.84375,0.78125,0.1875,0.03125,0.28125,0.15625,0.5625,0.1875,0.09375,0.3125,0.25,0.15625,0.53125,0.46875,32,0.000392628401757012,-0.807416474409152,64.8427512773344
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",24.6666666666667,0.333333333333333,0.333333333333333,0,0,0,1,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,1,3,3.68089126647199e-05,-1.23895080917571,57.9390658424663
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",30,1,0,0.25,0,0,0.75,0.5,0.5,0,0,0,1,0,0.5,0,0,0.5,0.5,0.5,4,4.90785502196265e-05,-0.504053190579899,69.6959564925781
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",29.1111111111111,0.888888888888889,0.111111111111111,0.388888888888889,0,0,0.611111111111111,0.888888888888889,0.111111111111111,0,0.111111111111111,0.166666666666667,0.722222222222222,0,0.0555555555555556,0.166666666666667,0.444444444444444,0.333333333333333,0.611111111111111,0.388888888888889,18,0.000220853475988319,-0.194174304852272,74.653398294117
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",25,1,0.5,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,2,2.45392751098133e-05,-0.635320347530061,67.595944775078
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",23,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1.22696375549066e-05,-1.52997897423821,53.2831978328784
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",29.5,0.5,0.125,0.125,0,0,0.875,0.5,0.5,0,0.125,0.25,0.625,0.375,0.125,0.25,0.125,0.125,0.625,0.375,8,9.8157100439253e-05,-1.1442381548335,59.4542786994773
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",29,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1.22696375549066e-05,-1.01268884884768,61.5588042366924
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",19,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1.22696375549066e-05,-0.893045814132198,63.4728532696518
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",24.1111111111111,0.777777777777778,0.222222222222222,0,0.111111111111111,0,0.888888888888889,0.666666666666667,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.555555555555556,0,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.666666666666667,0.333333333333333,9,0.00011042673799416,-0.443662099661235,70.66209304576
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Neutraal",32.5,1,0.5,0,0,0,1,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0,0.5,1,0,2,2.45392751098133e-05,-1.11086145758483,59.9882390361081
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Ja",25.1666666666667,0.666666666666667,0.166666666666667,0,0,0,1,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,6,7.36178253294398e-05,-1.22480966961971,58.1652957651397
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",23,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1.22696375549066e-05,-0.293673511434554,73.0616101838276
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",32.4,0.8,0.6,0.6,0,0,0.4,0.8,0.2,0,0.6,0.4,0,0.2,0,0.2,0.2,0.4,1,0,5,6.13481877745331e-05,-0.230502856710626,74.0722141932736
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",28,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1.22696375549066e-05,-0.389723297404564,71.5250058976772
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",30,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1.22696375549066e-05,-1.24080416133598,57.9094159182685
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",26.8571428571429,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0,0.714285714285714,0.571428571428571,0.428571428571429,0,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.714285714285714,0.285714285714286,7,8.58874628843464e-05,-1.07706946774226,60.5288432228353
"18-34","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",30,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1.22696375549066e-05,-1.45243666692423,54.5237195120611
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",25.7,0.8,0.1,0,0,0,1,0.9,0.1,0,0.1,0.2,0.7,0,0.3,0.1,0.2,0.4,0.5,0.5,10,0.000122696375549066,-0.327697831314005,72.5172891816294
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",27.3921568627451,0.92156862745098,0.0784313725490196,0.156862745098039,0.0196078431372549,0,0.823529411764706,0.941176470588235,0.0588235294117647,0,0.313725490196078,0.0784313725490196,0.607843137254902,0.0980392156862745,0.156862745098039,0.156862745098039,0.235294117647059,0.352941176470588,0.803921568627451,0.196078431372549,51,0.000625751515300238,-0.105397141228681,76.0736551823403
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",27.1428571428571,0.857142857142857,0,0.142857142857143,0,0,0.857142857142857,0.714285714285714,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.142857142857143,0,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,7,8.58874628843464e-05,-0.543975442988701,69.0572803774299
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",21.25,1,0,0,0,0,1,1,0,0,0,0.5,0.5,0.25,0,0,0.25,0.5,0.75,0.25,4,4.90785502196265e-05,-1.03400254730791,61.2178277308422
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",26.1428571428571,0.428571428571429,0.142857142857143,0,0,0,1,0.428571428571429,0.571428571428571,0,0,0.285714285714286,0.714285714285714,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.428571428571429,7,8.58874628843464e-05,-1.1958042652423,58.6293241670538
"18-34","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",22,0.666666666666667,0,0,0,0,1,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.333333333333333,3,3.68089126647199e-05,-1.25217177622958,57.7275568376636
"18-34","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",27.4375,0.875,0.1875,0.0625,0.0625,0,0.875,0.8125,0.1875,0,0.1875,0.3125,0.5,0.0625,0.125,0.25,0.1875,0.375,0.625,0.375,16,0.000196314200878506,-0.304968130274295,72.880918893948
"18-34","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",24.3582089552239,0.895522388059702,0.0298507462686567,0.0298507462686567,0.0298507462686567,0,0.940298507462687,0.91044776119403,0.0597014925373134,0.0298507462686567,0.208955223880597,0.223880597014925,0.567164179104478,0.0298507462686567,0.0895522388059701,0.104477611940299,0.328358208955224,0.447761194029851,0.701492537313433,0.298507462686567,67,0.000822065716178744,-0.124838583620697,75.7626310253699
"18-34","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",21.5,1,0,0,0,0,1,1,0,0,0.25,0,0.75,0,0.25,0,0.25,0.5,0,1,4,4.90785502196265e-05,-0.322786620926212,72.5958587157086
"18-34","Man","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",29.5,0.5,1,0.5,0,0,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5,2,2.45392751098133e-05,-1.66713823366402,51.088924271616
"18-34","Man","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Ja",25.2380952380952,0.857142857142857,0,0,0,0,1,0.952380952380952,0.0476190476190476,0,0.19047619047619,0.0952380952380952,0.714285714285714,0.285714285714286,0.0476190476190476,0.238095238095238,0.333333333333333,0.0952380952380952,0.714285714285714,0.285714285714286,21,0.000257662388653039,-0.85185033961228,64.1318983896177
"18-34","Man","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Nee",26.2,1,0,0,0,0,1,0.8,0.2,0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,5,6.13481877745331e-05,-1.13648837402105,59.5782596776011
"18-34","Man","Roker","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",28.1666666666667,0.833333333333333,0,0,0,0,1,1,0,0,0.5,0,0.5,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.666666666666667,0.333333333333333,6,7.36178253294398e-05,-0.17602313713185,74.9437806394409
"18-34","Man","Roker","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",25.0952380952381,0.841269841269841,0.0317460317460317,0.0952380952380952,0,0,0.904761904761905,0.857142857142857,0.142857142857143,0,0.444444444444444,0.0952380952380952,0.46031746031746,0.0476190476190476,0.0476190476190476,0.0793650793650794,0.396825396825397,0.428571428571429,0.777777777777778,0.222222222222222,63,0.000772987165959118,-0.102575268866379,76.1187994908163
